550.00	0.010278699919581
551.00	0.010558499954641
552.00	0.011884500272572
553.00	0.013485100120306
554.00	0.016117999330163
555.00	0.018768399953842
556.00	0.021812500432134
557.00	0.025905799120665
558.00	0.031475901603699
559.00	0.038063701242208
560.00	0.046096801757812
561.00	0.055216401815414
562.00	0.066583901643753
563.00	0.080071300268173
564.00	0.094032101333141
565.00	0.11078800261021
566.00	0.12931799888611
567.00	0.15123799443245
568.00	0.17574200034142
569.00	0.20269300043583
570.00	0.23449699580669
571.00	0.26910901069641
572.00	0.31083300709724
573.00	0.35319200158119
574.00	0.39505198597908
575.00	0.44247499108315
576.00	0.49155500531197
577.00	0.54163402318954
578.00	0.5918830037117
579.00	0.64364397525787
580.00	0.69190102815628
581.00	0.74116498231888
582.00	0.78861701488495
583.00	0.8296719789505
584.00	0.86963301897049
585.00	0.90578198432922
586.00	0.93338799476624
587.00	0.9554859995842
588.00	0.97505497932434
589.00	0.98451501131058
590.00	0.9941999912262
591.00	1
592.00	0.99218201637268
593.00	0.98467999696732
594.00	0.97748297452927
595.00	0.95915400981903
596.00	0.94077402353287
597.00	0.91694897413254
598.00	0.8963720202446
599.00	0.87172698974609
600.00	0.84188801050186
601.00	0.81640601158142
602.00	0.78974497318268
603.00	0.76090097427368
604.00	0.73270297050476
605.00	0.70111101865768
606.00	0.67255800962448
607.00	0.64680802822113
608.00	0.61970698833466
609.00	0.59365499019623
610.00	0.56538099050522
611.00	0.54327797889709
612.00	0.51796299219131
613.00	0.4950670003891
614.00	0.47275501489639
615.00	0.45097699761391
616.00	0.43534800410271
617.00	0.41503700613976
618.00	0.39756599068642
619.00	0.37915998697281
620.00	0.36361899971962
621.00	0.35013398528099
622.00	0.33678299188614
623.00	0.32836699485779
624.00	0.31873500347137
625.00	0.30996599793434
626.00	0.30187800526619
627.00	0.29284599423409
628.00	0.28621700406075
629.00	0.28123500943184
630.00	0.27390000224113
631.00	0.27091801166534
632.00	0.26653099060059
633.00	0.26302999258041
634.00	0.25888499617577
635.00	0.25392800569534
636.00	0.25329801440239
637.00	0.25161701440811
638.00	0.24891699850559
639.00	0.24668100476265
640.00	0.24368099868298
641.00	0.2406270056963
642.00	0.23644199967384
643.00	0.23668800294399
644.00	0.23111599683762
645.00	0.2286140024662
646.00	0.22526800632477
647.00	0.22151499986649
648.00	0.21652099490166
649.00	0.21404300630093
650.00	0.20981100201607
651.00	0.20301799476147
652.00	0.19913099706173
653.00	0.19328300654888
654.00	0.18983900547028
655.00	0.18444399535656
656.00	0.18086299300194
657.00	0.17443799972534
658.00	0.17079000174999
659.00	0.16584399342537
660.00	0.15922400355339
661.00	0.15459799766541
662.00	0.14868700504303
663.00	0.14408299326897
664.00	0.13903200626373
665.00	0.13510300219059
666.00	0.12984299659729
667.00	0.12542399764061
668.00	0.12066099792719
669.00	0.1170459985733
670.00	0.1114299967885
671.00	0.10620199888945
672.00	0.10390900075436
673.00	0.098985701799393
674.00	0.094094403088093
675.00	0.090968303382397
676.00	0.084391497075558
677.00	0.082685597240925
678.00	0.078060701489449
679.00	0.07513640075922
680.00	0.072894297540188
681.00	0.070468403398991
682.00	0.068295501172543
683.00	0.066078498959541
684.00	0.06394399702549
685.00	0.062174700200558
686.00	0.060587499290705
687.00	0.058879900723696
688.00	0.057456199079752
689.00	0.055464200675488
690.00	0.053464598953724
691.00	0.052288599312305
692.00	0.051483698189259
693.00	0.049672599881887
694.00	0.048230800777674
695.00	0.047397900372744
696.00	0.046097401529551
697.00	0.045027300715446
698.00	0.043982699513435
699.00	0.042090199887753
700.00	0.041245698928833
